time_s,north_m,east_m,latitude_deg,longitude_deg,depth_setpoint_m,depth_m,heading_setpoint_deg,heading_deg,speed_setpoint_mps,surge_speed_mps,pitch_setpoint_deg,pitch_deg,roll_deg,distance_to_target_m,rpm,elevator_deg,rudder_deg
44.0,47.789811493820345,40.18697036917455,12.972029784100192,80.2212708742822,10.0,9.396567617884074,45.66093948603391,48.043931239391235,1.5,1.5283520716129237,-1.126766951077369,-2.4253299741192587,6.384096665588594e-05,504.45180369361265,973.3046927497145,0.07883838891077347,-0.13660232079478507
44.050000000000004,47.8407851459303,40.243802089070144,12.97203024251726,80.22127139876619,10.0,9.399928637018842,45.66056841894574,48.04113621558492,1.5,1.5282941835768746,-1.1205655011011018,-2.4173771063897895,6.359517403134473e-05,504.3755288342849,973.2735324185712,0.07871483466311162,-0.13656615373592068
44.1,47.89175997397836,40.300629518048034,12.9720307009449,80.22127192321062,10.0,9.403278602664319,45.660197675979894,48.038342010526506,1.5,1.5282364128360333,-1.1143848674533905,-2.409447754127385,6.335002988930956e-05,504.2992562457622,973.2424359929106,0.07859152627425592,-0.1365291723956012
44.150000000000006,47.9427359792297,40.35745265854996,12.97203115938313,80.22127244761543,10.0,9.40661754807158,45.659827257200824,48.03554864237782,1.5,1.5281787591572236,-1.10822498736848,-2.4015418494194547,6.310553909138113e-05,504.2229859253543,973.2114033418297,0.07846846307069752,-0.13649138474210182
44.2,47.99371316293154,40.41427151304281,12.972031617831957,80.22127297198074,10.0,9.409945506392763,45.659457162669554,48.03275612911158,1.5,1.5281212223077039,-1.1020857982664474,-2.393659324552163,6.286170333495589e-05,504.14671787036576,973.1804343346953,0.07834564438150285,-0.13645279867213458
44.25,48.04469152631331,40.471086084018374,12.972032076291393,80.22127349630648,10.0,9.413262510681369,45.659087392443624,48.02996448851328,1.5,1.5280638020551662,-1.0959672377526362,-2.3858001120098247,6.261852129546971e-05,504.07045207809574,973.1495288411421,0.07822306953829983,-0.13641342201152049
44.300000000000004,48.095671070586846,40.52789637399304,12.97203253476145,80.22127402059272,10.0,9.416568593892556,45.658717946577205,48.02717373818292,1.5,1.5280064981677361,-1.0898692436170911,-2.3779641444743054,6.237598891228133e-05,503.994188545838,973.1186867310737,0.07810073787527266,-0.1363732625158514
44.35,48.146651796946585,40.584702385507526,12.972032993242136,80.22127454483945,10.0,9.41986378888345,45.65834882512109,48.02438389553667,1.5,1.527949310413972,-1.0837917538340176,-2.3701513548244115,6.21340998014775e-05,503.9179272708813,973.087907874661,0.0779786487291354,-0.13633232787115193
44.400000000000006,48.19763370656971,40.64150412112666,12.972033451733465,80.22127506904673,10.0,9.423148128413432,45.65798002812272,48.021594977808746,1.5,1.527892238562865,-1.0777347065612015,-2.3623616761352957,6.189284576804059e-05,503.84166825050886,973.0571921423417,0.07785680143913358,-0.1362906256945075
44.45,48.24861680061635,40.69830158343906,12.972033910235446,80.22127559321461,10.0,9.426421645144439,45.65761155562627,48.01880700205304,1.5,1.5278352823838377,-1.0716980401394767,-2.3545950416778605,6.165221739121196e-05,503.7654114819991,973.0265394048196,0.07773519534701681,-0.13624816353466973
44.5,48.29960108022971,40.75509477505692,12.972034368748087,80.22127611734305,10.0,9.429684371641265,45.65724340767258,48.01601998514478,1.5,1.5277784416467444,-1.0656816930921638,-2.3468513849181574,6.141220464962568e-05,503.68915696262536,972.9959495330648,0.07761382979703488,-0.13620494887278653
44.550000000000004,48.3505865465363,40.81188369861571,12.972034827271402,80.2212766414321,10.0,9.432936340371851,45.65687558429931,48.0132339437823,1.5,1.52772171612187,-1.059685604124509,-2.3391306395167972,6.117279755557246e-05,503.6129046896559,972.9654223983123,0.07749270413592775,-0.13616098912291139
44.6,48.40157320064605,40.86866835677395,12.972035285805399,80.22127716548175,10.0,9.436177583707583,45.656508085540885,48.01044889448866,1.5,1.52766510557993,-1.0537097121231562,-2.331432739328358,6.093398676198655e-05,503.53665466035426,972.9349578720619,0.07737181771290094,-0.13611629163271324
44.650000000000006,48.45256104365251,40.925448752212965,12.972035744350087,80.22127768949213,10.0,9.439408133923582,45.65614091142855,48.00766485361329,1.5,1.5276086097920698,-1.0477539561555802,-2.3237576184007898,6.069576411907881e-05,503.4604068719789,972.9045558260767,0.07725116987962655,-0.1360708636840387
44.7,48.503550076633,40.98222488763659,12.972036202905477,80.22127821346317,10.0,9.442628023199003,45.65577406199043,48.004881837333635,1.5,1.5275522285298642,-1.04181827546955,-2.316105210974834,6.045812314669827e-05,503.38416132178384,972.874216132384,0.07713075999022034,-0.13602471249355158
44.75,48.554540300648775,41.03899676577096,12.972036661471579,80.22127873739493,10.0,9.44583728361732,45.6554075372515,48.00209986165678,1.5,1.5274959615653163,-1.0359026094925814,-2.3084754514834316,6.022105940839938e-05,503.30791800701803,972.8439386632735,0.07701058740123858,-0.13597784521332265
44.800000000000004,48.60553171674519,41.09576438936425,12.972037120048402,80.2212792612874,10.0,9.449035947166623,45.65504133723368,47.999318942421,1.5,1.527439808670858,-1.0300068978313974,-2.3008682745511413,5.9984570764838265e-05,503.23167692492615,972.8137232912976,0.07689065147165747,-0.1359302689314107
44.85,48.65652432595185,41.15252776118643,12.972037578635954,80.22127978514061,10.0,9.452224045739902,45.654675461955826,47.99653909529741,1.5,1.5273837696193489,-1.0241310802713892,-2.2932836149935567,5.974865750262289e-05,503.1554380727481,972.7835698892695,0.07677095156286179,-0.1358819906724949
44.900000000000006,48.70751812928279,41.20928688402901,12.972038037234244,80.22128030895465,10.0,9.45540161113534,45.65430991143378,47.993760335791514,1.5,1.5273278441840754,-1.0182750967760674,-2.285721407816723,5.9513322333449534e-05,503.07920144771924,972.7534783302644,0.07665148703864105,-0.13583301739840806
44.95,48.75851312773659,41.26604176070484,12.972038495843282,80.22128083272952,10.0,9.4585686750566,45.653944685680365,47.99098267924477,1.5,1.5272720321387512,-1.0124388874865389,-2.2781815882165644,5.927857026770824e-05,503.0029670470706,972.7234484876177,0.07653225726516333,-0.13578335600875985
45.0,48.80950932229659,41.32279239404781,12.972038954463079,80.22128135646517,10.0,9.461725269113117,45.65357978470549,47.98820614083607,1.5,1.5272163332575155,-1.0066223927209614,-2.2706640915783,5.9044408374000807e-05,502.926734868029,972.6934802349243,0.07641326161097531,-0.13573301334151222
45.050000000000004,48.86050671393098,41.37953878691268,12.97203941309364,80.22128188016177,10.0,9.464871424820375,45.65321520851609,47.98543073558337,1.5,1.5271607473149331,-1.0008255529740067,-2.2631688534758743,5.881084543860057e-05,502.8505049078164,972.6635734460394,0.07629449944698777,-0.13568199617348004
45.1,48.911505303592996,41.4362809421748,12.972039871734976,80.2212824038192,10.0,9.4680071736002,45.6528509571162,47.98265647834511,1.5,1.5271052740859943,-0.9950483089163396,-2.255695809671382,5.8577891547337724e-05,502.7742771636511,972.6337279950767,0.07617597014645672,-0.13563031122101118
45.150000000000006,48.96250509222104,41.493018862729876,12.972040330387093,80.22128292743753,10.0,9.471132546781039,45.65248703050699,47.97988338382175,1.5,1.5270499133461133,-0.9892906013940792,-2.2482448961144965,5.8345557610800854e-05,502.6980516327469,972.6039437564074,0.07605767308497909,-0.13557796514043913
45.2,49.013506080738864,41.54975255149378,12.972040789050002,80.22128345101686,10.0,9.474247575598254,45.65212342868678,47.97711146655724,1.5,1.5269946648711283,-0.9835523714282747,-2.240816048941901,5.811385486001158e-05,502.62182831231354,972.5742206046616,0.07593960764047455,-0.13552496452869128
45.25,49.064508270055676,41.6064820114023,12.97204124772371,80.22128397455714,10.0,9.47735229119439,45.65176015165107,47.97434074094052,1.5,1.5269395284373013,-0.9778335602143685,-2.2334092044767213,5.78827943400259e-05,502.5456071995566,972.5445584147259,0.07582177319318303,-0.13547131592380923
45.300000000000004,49.11551166106631,41.66320724541089,12.972041706408225,80.22128449805842,10.0,9.480446724619469,45.65139719939258,47.97157122120692,1.5,1.5268845038213161,-0.9721341091216871,-2.2260242992279604,5.76523864244392e-05,502.46938829167794,972.5149570617431,0.07570416912564032,-0.13541702580550902
45.35,49.16651625465136,41.71992825649448,12.972042165103556,80.22128502152071,10.0,9.483530906831268,45.65103457190124,47.968802921439625,1.5,1.5268295908002796,-0.9664539596928984,-2.2186612698899317,5.742264037635665e-05,502.39317158587517,972.4854164211133,0.07558679482267902,-0.1353621005957169
45.400000000000006,49.21752205167735,41.77664504764724,12.97204262380971,80.22128554494407,10.0,9.486604868695593,45.65067226916426,47.966035855571135,1.5,1.5267747891517198,-0.9607930536435021,-2.211320053341704,5.7193563977510776e-05,502.3169570793421,972.4559363684908,0.0754696496714087,-0.13530654665910768
45.45,49.26852905299681,41.83335762188238,12.972043082526692,80.22128606832854,10.0,9.489668640986569,45.65031029116615,47.963270037384625,1.5,1.5267200986535858,-0.9551513328613082,-2.2040005866465324,5.69651632389516e-05,502.2407447692688,972.4265167797853,0.07535273306120653,-0.13525037030358114
45.5,49.319537259448495,41.89006598223189,12.972043541254514,80.22128659167413,10.0,9.492722254386907,45.649948637888734,47.96050548051534,1.5,1.5266655190842473,-0.9495287394059111,-2.1967028070513064,5.673744220912118e-05,502.1645346528416,972.3971575311613,0.0752360443837072,-0.1351935777808792
45.550000000000004,49.37054667185746,41.94677013174636,12.972043999993181,80.22128711498078,10.0,9.495765739488188,45.64958730931117,47.95774219845204,1.5,1.5266110502224934,-0.9439252155081781,-2.189426651985991,5.651040288288981e-05,502.08832672724293,972.3678584990362,0.07511958303279133,-0.13513617528697688
45.6,49.42155729103523,42.00347007349477,12.972044458742701,80.22128763824867,10.0,9.498799126791145,45.64922630541,47.954980204538295,1.5,1.526556691847533,-0.938340703569736,-2.182172059063073,5.628404521592689e-05,502.0121209896517,972.3386195600818,0.07500334840456965,-0.13507816896271566
45.650000000000006,49.47256911777992,42.06016581056423,12.97204491750308,80.22128816147773,10.0,9.501822446705924,45.64886562615914,47.95221951197393,1.5,1.5265024437389936,-0.9327751461624421,-2.1749389660770078,5.605836723744037e-05,501.9359174372433,972.3094405912219,0.07488733989738519,-0.13501956489423472
45.7,49.523582152876386,42.11685734605983,12.972045376274327,80.22128868466802,10.0,9.504835729552372,45.64850527152996,47.94946013381629,1.5,1.5264483056769202,-0.9272284860278902,-2.1677273110036666,5.58333652562087e-05,501.8597160671894,972.2803214696324,0.07477155691178716,-0.13496036911350648
45.75,49.574596397096336,42.173544683104396,12.972045835056447,80.22128920781955,10.0,9.507839005560307,45.64814524149129,47.9467020829816,1.5,1.526394277441776,-0.9217006660768934,-2.16053703199979,5.560903414259597e-05,501.7835168766585,972.2512620727417,0.07465599885052457,-0.13490058759878418
45.800000000000004,49.62561185119847,42.23022782483829,12.972046293849449,80.22128973093237,10.0,9.510832304869787,45.64778553600937,47.94394537224631,1.5,1.5263403588144409,-0.9161916293889644,-2.1533680674024387,5.5385367673120254e-05,501.70731986281527,972.2222622782286,0.07454066511854471,-0.1348402262751905
45.85,49.676628515928606,42.28690677441921,12.972046752653336,80.22129025400648,10.0,9.51381565753139,45.647426155048024,47.94119001424838,1.5,1.526286549576211,-0.910701319211823,-2.146220355728448,5.516235891827761e-05,501.63112502282144,972.1933219640225,0.07442555512296967,-0.13477929101507993
45.900000000000006,49.72764639201982,42.343581535021976,12.97204721146812,80.22129077704199,10.0,9.516789093506478,45.647067098568535,47.93843602148856,1.5,1.526232849508798,-0.9052296789608785,-2.139093835673884,5.494000064975e-05,501.5549323538351,972.1644410083028,0.07431066827309438,-0.1347177876386304
45.95,49.778665480192565,42.40025210983835,12.972047670293803,80.22129130003884,10.0,9.519752642667475,45.646708366529765,47.93568340633169,1.5,1.526179258394329,-0.8997766522187374,-2.1319884461134992,5.471828574959067e-05,501.47874185301134,972.1356192894995,0.07419600398036735,-0.13465572191427136
46.0,49.82968578115478,42.45691850207682,12.972048129130393,80.22129182299705,10.0,9.522706334798128,45.64634995888815,47.93293218100799,1.5,1.5261257760153455,-0.8943421827346806,-2.124904126100198,5.4497207598611014e-05,501.402553517502,972.1068566862899,0.07408156165839391,-0.13459309955912768
46.050000000000004,49.88070729560205,42.513580714962394,12.972048587977895,80.22129234591677,10.0,9.525650199593784,45.64599187559772,47.93018235761428,1.5,1.5260724021548027,-0.8889262144241854,-2.11784081486449,5.427676042566897e-05,501.32636734445555,972.0781530776007,0.07396734072291095,-0.13452992623957652
46.1,49.9317300242177,42.57023875173644,12.972049046836318,80.22129286879789,10.0,9.528584266661655,45.64563411661015,47.92743394811523,1.5,1.5260191365960691,-0.8835286913684087,-2.1107984518139564,5.40569396010517e-05,501.2501833310178,972.0495083426069,0.073853340591785,-0.1344662075716183
46.150000000000006,49.98275396767292,42.62689261565645,12.972049505705664,80.22129339164053,10.0,9.531508565521083,45.645276681874705,47.92468696434464,1.5,1.525965979122926,-0.8781495578136901,-2.1037769765327194,5.383774186241733e-05,501.1740014743312,972.0209223607302,0.0737395606850039,-0.13440194912138637
46.2,50.0337791266269,42.68354230999587,12.972049964585944,80.22129391444469,10.0,9.534423125603809,45.644919571338384,47.92194141800659,1.5,1.5259129295195668,-0.8727887581710659,-2.0967763287808996,5.361916546096506e-05,501.0978217715354,971.9923950116395,0.07362600042465808,-0.1343371564056087
46.25,50.084805501726926,42.740187838043916,12.97205042347716,80.22129443721036,10.0,9.537327976254238,45.64456278494584,47.91919732067673,1.5,1.5258599875705963,-0.8674462370157666,-2.089796448494091,5.3401210226941215e-05,501.02164421976704,971.9639261752498,0.07351265923493425,-0.13427183489203243
46.300000000000004,50.13583309360853,42.796829203105354,12.97205088237932,80.22129495993761,10.0,9.540223146729705,45.64420632263947,47.91645468380341,1.5,1.5258071530610298,-0.862121939086719,-2.082837275782826,5.318387755010745e-05,500.94546881615986,971.9355157317219,0.07339953654211023,-0.13420598999988864
46.35,50.186861902895586,42.85346640850035,12.972051341292426,80.22129548262649,10.0,9.543108666200736,45.643850184359394,47.913713518708896,1.5,1.5257544257762934,-0.8568158092860602,-2.075898750932052,5.2967170280445326e-05,500.869295557845,971.9071635614628,0.0732866317745381,-0.13413962710031901
46.400000000000006,50.237891930200405,42.91009945756428,12.972051800216487,80.22129600527705,10.0,9.545984563751313,45.6434943700435,47.910973836590564,1.5,1.5257018055022222,-0.8515277926786482,-2.068980814400599,5.275109255834891e-05,500.7931244419507,971.8788695451228,0.07317394436263538,-0.1340727515168562
46.45,50.288923176123895,42.9667283536475,12.972052259151507,80.22129652788925,10.0,9.548850868379137,45.64313887962746,47.90823564852202,1.5,1.5256492920250608,-0.8462578344915652,-2.06208340682066,5.253564957928044e-05,500.7169554656024,971.850633563598,0.07306147373887874,-0.13400536852579037
46.5,50.339955641255635,43.02335310011522,12.972052718097492,80.22129705046314,10.0,9.551707608995887,45.64278371304476,47.905498965454335,1.5,1.5255968851314616,-0.8410058801136368,-2.0552064689972624,5.232084731526862e-05,500.64078862592305,971.822455498027,0.07294921933779107,-0.13393748335666494
46.550000000000004,50.390989326174015,43.07997370034731,12.972053177054446,80.22129757299882,10.0,9.554554814427481,45.6424288702267,47.90276379821709,1.5,1.5255445846084852,-0.8357718750949463,-2.0483499419077504,5.2106692200411456e-05,500.56462392003294,971.7943352297926,0.07283718059592828,-0.13386910119265835
46.6,50.442024231446325,43.13659015773809,12.972053636022377,80.2212980954962,10.0,9.557392513414339,45.64207435110246,47.90003015751954,1.5,1.525492390243599,-0.830555765146346,-2.0415137667012626,5.189319080246369e-05,500.48846134504987,971.7662726405198,0.07272535695187651,-0.1338002271710561
46.650000000000006,50.49306035762888,43.19320247569619,12.972054095001287,80.22129861795543,10.0,9.560220734611637,45.64172015559906,47.89729805395179,1.5,1.5254403018246772,-0.8253574961389771,-2.034697884698213,5.1680349496620724e-05,500.4123008980889,971.7382676120758,0.07261374784623709,-0.13373086638359813
46.7,50.54409770526711,43.24981065764435,12.97205455399118,80.22129914037646,10.0,9.563039506589568,45.64136628364146,47.89456749798585,1.5,1.5253883191399993,-0.8201770141037855,-2.0279022373897764,5.146817415641715e-05,500.33614257626306,971.7103200265698,0.07250235272161887,-0.1336610238769294
46.75,50.59513627489571,43.306414707019265,12.972055012992065,80.2212996627594,10.0,9.565848857833602,45.641012735152486,47.89183849997676,1.5,1.5253364419782505,-0.8150142652310463,-2.021126766437372,5.1256669877154295e-05,500.25998637668266,971.6824297663521,0.07239117102262724,-0.13359070465307413
46.800000000000004,50.64617606703867,43.36301462727139,12.972055472003943,80.22130018510416,10.0,9.568648816744737,45.640659510052934,47.889111070163636,1.5,1.52528467012852,-0.8098691958698799,-2.0143714136721522,5.104584074727137e-05,500.1838322964557,971.6545967140137,0.0722802021958573,-0.13351991366972357
46.85,50.697217082209455,43.41961042186479,12.972055931026821,80.22130070741088,10.0,9.571439411639759,45.64030660826156,47.8863852186708,1.5,1.5252330033803019,-0.8047417525277781,-2.0076361210944857,5.083568967462014e-05,500.107680332688,971.6268207523858,0.07216944568988282,-0.13344865584071602
46.900000000000006,50.748259320911075,43.47620209427695,12.9720563900607,80.22130122967957,10.0,9.57422067075149,45.63995402969509,47.88366095550885,1.5,1.5251814415234928,-0.7996318818701273,-2.0009208308734534,5.0626218275896076e-05,500.0315304824831,971.5991017645392,0.07205890095524559,-0.13337693603640166
46.95,50.799302783636186,43.53278964799863,12.97205684910559,80.22130175191023,10.0,9.576992622229055,45.63960177426825,47.88093829057569,1.5,1.525129984348392,-0.7945395307197415,-1.9942254853463361,5.0417426833500736e-05,499.9553827429422,971.5714396337838,0.07194856744444411,-0.13330475908408523
47.0,50.850347470867206,43.589373086533676,12.97205730816149,80.22130227410292,10.0,9.579755294138122,45.63924984189379,47.878217233657566,1.5,1.5250786316457015,-0.789464646056377,-1.9875500270181077,5.020931431893809e-05,499.8792371111646,971.5438342436688,0.07183844461193203,-0.1332321297683446
47.050000000000004,50.901393383076396,43.645952413398874,12.972057767228408,80.22130279625765,10.0,9.582508714461163,45.638898232482504,47.87549779443015,1.5,1.525027383206524,-0.784407175016269,-1.9808943985609333,5.000187848085349e-05,499.80309358424734,971.5162854779808,0.0717285319141015,-0.1331590528315005
47.1,50.952440520725986,43.70252763212377,12.972058226306347,80.22130331837451,10.0,9.585252911097701,45.63854694594324,47.872779982459555,1.5,1.5249762388223633,-0.7793670648916647,-1.9742585428136619,4.979511598935945e-05,499.7269521592853,971.4887932207442,0.07161882880927664,-0.13308553297391185
47.150000000000006,51.00348888426824,43.759098746250515,12.972058685395309,80.22130384045346,10.0,9.587987911864564,45.638195982182935,47.87006380720335,1.5,1.5249251982851235,-0.7743442631303487,-1.9676424027813257,4.958902262978476e-05,499.65081283337173,971.4613573562215,0.0715093347577048,-0.13301157485443613
47.2,51.054538474145595,43.81566575933371,12.9720591444953,80.22130436249455,10.0,9.590713744496135,45.63784534110662,47.86734927801151,1.5,1.524874261387108,-0.7693387173351781,-1.9610459216346416,4.938359353311587e-05,499.5746756035975,971.4339777689104,0.07140004922154841,-0.13293718309076374
47.25,51.10558929079072,43.87222867494023,12.972059603606324,80.22130488449784,10.0,9.593430436644597,45.63749502261744,47.86463640412755,1.5,1.5248234279210189,-0.7643503752636199,-1.9544690427095084,4.917882343119555e-05,499.4985404670517,971.406654343546,0.07129097166487425,-0.1328623622597803
47.300000000000004,51.15664133462662,43.92878749664908,12.972060062728385,80.22130540646333,10.0,9.596138015880188,45.63714502661671,47.86192519468939,1.5,1.5247726976799567,-0.7593791848272871,-1.9479117095065137,4.8974706922258337e-05,499.4224074208219,971.3793869650991,0.07118210155364273,-0.132787116897992
47.35,51.20769460606676,43.98534222805124,12.972060521861486,80.22130592839108,10.0,9.598836509691441,45.63679535300386,47.85921565873038,1.5,1.5247220704574198,-0.7544250940914755,-1.9413738656904358,4.87712387346694e-05,499.3462764619933,971.3521755187747,0.07107343835570241,-0.13271145150181332
47.400000000000006,51.258749105515115,44.04189287274949,12.97206098100563,80.22130645028119,10.0,9.601525945485443,45.63644600167653,47.85650780518033,1.5,1.5246715460473028,-0.7494880512747023,-1.9348554550897514,4.856841397315438e-05,499.2701475876496,971.3250198900133,0.07096498154077965,-0.1326353705279957
47.45,51.30980483336629,44.09843943435829,12.972061440160822,80.2213069721335,10.0,9.60420635058807,45.63609697253055,47.85380164286637,1.5,1.5246211242438974,-0.7445680047482417,-1.92835642169614,4.836622833857031e-05,499.1940207948729,971.2979199644901,0.0708567305804744,-0.13255887839396752
47.5,51.360861790005615,44.154981916503594,12.972061899327064,80.22130749394825,10.0,9.606877752244234,45.63574826545996,47.85109718051397,1.5,1.5245708048418902,-0.7396649030356748,-1.921876709663997,4.8164678308687954e-05,499.11789608074344,971.2708756281127,0.07074868494824466,-0.13248197947816365
47.550000000000004,51.41191997580921,44.211520322822714,12.97206235850436,80.2213080157253,10.0,9.609540177618134,45.63539988035702,47.84839442674785,1.5,1.5245205876363634,-0.7347786948124361,-1.9154162633099416,4.796376127362202e-05,499.0417734423399,971.2438867670231,0.07064084411939633,-0.13240467812040663
47.6,51.4629793911441,44.26805465696417,12.972062817692715,80.22130853746484,10.0,9.612193653793495,45.63505181711227,47.845693390092954,1.5,1.5244704724227933,-0.7299093289053429,-1.9089750271123302,4.776347561865095e-05,498.9656528767393,971.2169532675957,0.07053320757108578,-0.13232697862225018
47.650000000000006,51.5140400363683,44.32458492258754,12.97206327689213,80.22130905916686,10.0,9.614838207773811,45.63470407561449,47.842994078975366,1.5,1.52442045899705,-0.7250567542921574,-1.9025529457107704,4.7563820754825417e-05,498.8895343810171,971.1900750164373,0.07042577478230003,-0.13224888524732425
47.7,51.56510191183089,44.38111112336332,12.972063736102607,80.2213095808313,10.0,9.617473866482591,45.63435665575078,47.840296501723174,1.5,1.5243705471553965,-0.7202209201011275,-1.896149963905635,4.7364797093985735e-05,498.81341795224756,971.1632519003862,0.07031854523385195,-0.13217040222166887
47.75,51.6161650178721,44.43763326297275,12.972064195324153,80.22131010245823,10.0,9.620100656763597,45.634009557406515,47.83760066656749,1.5,1.5243207366944886,-0.7154017756105326,-1.8897660266575793,4.716640597405706e-05,498.73730358750305,971.1364838065125,0.07021151840837583,-0.13209153373410634
47.800000000000004,51.66722935482343,44.494151345107724,12.972064654556767,80.22131062404776,10.0,9.622718605381085,45.633662780465414,47.83490658164325,1.5,1.5242710274113735,-0.710599270248239,-1.8834010790870621,4.6968649538203586e-05,498.66119128385475,971.1097706221167,0.07010469379031334,-0.13201228393650083
47.85,51.71829492300768,44.550665373470586,12.972065113800456,80.22131114559988,10.0,9.625327739020047,45.63331632480952,47.832214254990156,1.5,1.52422141910349,-0.7058133535912571,-1.8770550664738614,4.6771530576096875e-05,498.58508103837255,971.08311223473,0.06999807086590382,-0.1319326569442221
47.900000000000006,51.7693617227391,44.607175351774025,12.97206557305522,80.22131166711466,10.0,9.627928084286454,45.632970190319256,47.829523694553515,1.5,1.5241719115686667,-0.7010439753652814,-1.870727934256598,4.65750523364483e-05,498.5089728481248,971.0565085321134,0.06989164912318252,-0.13185265683631767
47.95,51.82042975432341,44.66368128374093,12.972066032321061,80.22131218859204,10.0,9.630519667707484,45.632624376873395,47.82683490818516,1.5,1.5241225046051228,-0.6962910854442497,-1.8644196280322582,4.6379218320750575e-05,498.4328667101788,971.0299594022573,0.06978542805197165,-0.1317722876559664
48.0,51.87149901805793,44.720183173104225,12.972066491597984,80.22131271003218,10.0,9.63310251573177,45.632278884349105,47.82414790364436,1.5,1.5240731980114661,-0.6915546338499114,-1.8581300935557206,4.618403206966499e-05,498.35676262160047,971.0034647333811,0.06967940714385996,-0.1316915534107414
48.050000000000004,51.92256951423164,44.77668102360678,12.97206695088599,80.22131323143498,10.0,9.63567665472963,45.631933712621986,47.82146268859857,1.5,1.5240239915866935,-0.6868345707513658,-1.8518592767392785,4.5989496953192176e-05,498.2806605794545,970.9770244139326,0.06957358589221371,-0.13161045807293836
48.1,51.97364124312525,44.83317483900121,12.972067410185083,80.2213137528006,10.0,9.638242110993314,45.63158886156604,47.81877927062433,1.5,1.5239748851301895,-0.6821308464646372,-1.8456071236521678,4.5795615974272265e-05,498.2045605808044,970.9506383325873,0.0694679637921514,-0.1315290055799168
48.150000000000006,52.024714205011314,44.88966462304981,12.972067869495264,80.22131427412893,10.0,9.640798910737225,45.63124433105371,47.816097657208154,1.5,1.5239258784417258,-0.6774434114522216,-1.8393735805200997,4.560239159615606e-05,498.1284626227129,970.9243063782492,0.06936254034054665,-0.13144719983437952
48.2,52.07578840015428,44.94615037952436,12.972068328816535,80.22131479542014,10.0,9.643347080098165,45.630900120955914,47.813417855747296,1.5,1.5238769713214606,-0.6727722163226613,-1.8331585937247867,4.540982560150216e-05,498.0523667022413,970.8980284400483,0.06925731503601373,-0.13136504470471613
48.25,52.12686382881058,45.00263211220602,12.972068788148901,80.22131531667424,10.0,9.645886645135565,45.63055623114204,47.81073987355062,1.5,1.5238281635699384,-0.668117211830094,-1.826962109803478,4.521791898856903e-05,497.9762728164498,970.8718044073419,0.06915228737890533,-0.1312825440252963
48.300000000000004,52.17794049122869,45.059109824885205,12.972069247492362,80.22131583789121,10.0,9.64841763183172,45.630212661479945,47.80806371783942,1.5,1.5237794549880892,-0.6634783488738301,-1.8207840754484919,4.502667190977146e-05,497.90018096239805,970.8456341697129,0.06904745687129842,-0.13119970159675245
48.35,52.229018387649255,45.11558352136142,12.97206970684692,80.22131635907112,10.0,9.650940066092017,45.62986941183602,47.80538939574819,1.5,1.523730845377227,-0.6588555784979127,-1.81462443750675,4.4836083652998186e-05,497.82409113714436,970.8195176169698,0.06894282301698848,-0.13111652118636363
48.400000000000006,52.280097518305105,45.17205320544318,12.972070166212578,80.22131688021398,10.0,9.653453973745176,45.62952648207516,47.8027169143255,1.5,1.5236823345390502,-0.6542488518906825,-1.8084831429793138,4.4646152666883034e-05,497.74800333774624,970.7934546391474,0.06883838532148462,-0.13103300652823743
48.45,52.33117788342137,45.228518880947824,12.972070625589337,80.22131740131988,10.0,9.655959380543473,45.62918387206081,47.80004628053473,1.5,1.5236339222756405,-0.6496581203843506,-1.8023601390209263,4.445687662615007e-05,497.6719175612604,970.7674451265035,0.06873414329199654,-0.13094916132373519
48.5,52.382259483215535,45.284980551701445,12.972071084977202,80.22131792238883,10.0,9.658456312162976,45.62884158165495,47.797377501254886,1.5,1.5235856083894626,-0.6450833354545599,-1.7962553729395445,4.426825253335281e-05,497.59583380474265,970.7414889695219,0.06863009643743631,-0.13086498924164255
48.550000000000004,52.43334231789753,45.34143822153872,12.97207154437617,80.22131844342084,10.0,9.660944794203768,45.62849961071815,47.79471058328133,1.5,1.5235373926833629,-0.6405244487199674,-1.7901687921958864,4.408027685054275e-05,497.51975206524804,970.7155860589088,0.06852624426839797,-0.1307804939185582
48.6,52.48442638766978,45.39789189430281,12.972072003786247,80.22131896441596,10.0,9.663424852190184,45.62815795910955,47.79204553332671,1.5,1.5234892749605693,-0.6359814119418106,-1.7841003444029724,4.389294565211601e-05,497.4436723398308,970.6897362855943,0.06842258629715689,-0.13069567895910522
48.650000000000006,52.53551169272731,45.45434157384521,12.972072463207432,80.22131948537424,10.0,9.665896511571036,45.627816626686894,47.78938235802151,1.5,1.5234412550246907,-0.6314541770234844,-1.7780499773256646,4.370625479366668e-05,497.3675946255446,970.6639395407318,0.06831912203766137,-0.13061054793633223
48.7,52.58659823325778,45.51078726402566,12.97207292263973,80.22132000629563,10.0,9.66835979771984,45.62747561330653,47.78672106391499,1.5,1.5233933326797158,-0.6269426960101062,-1.7720176388802182,4.352020008411822e-05,497.29151891944224,970.6381957156962,0.06821585100552748,-0.1305251043918639
48.75,52.63768600944159,45.56722896871199,12.972073382083138,80.2213205271803,10.0,9.670814735935043,45.627134918823444,47.78406165747586,1.5,1.523345507730013,-0.6224469210881064,-1.7660032771338252,4.3334777454172284e-05,497.21544521857606,970.6125047020855,0.06811277271802652,-0.13043935183622962
